Unnamed: 0,id,name,rank,visitor,blog,menu,explain,price,jibun_address,road_address,patty,wordlist,latitude,longitude
0,1591556926,오크버거,0.0,117,118,오크버거,"제주100%흑돼지패티,베이컨,치즈,피클,양상추,양파,오크소스","8,500원",신엄리 3123-2,제주 제주시 애월읍 하가로 13-1 오크버거,소고기 패티,제주 돼다 지다 패티 베이컨 치즈 피클 양상추 양파 오크 소스,33.4660336305163,126.357967672776
1,1591556926,오크버거,0.0,117,118,오크불고기버거,"제주100%흑돼지패티,베이컨,치즈,피클,양상추,양파,오크화이트소스,오크불고기소스","8,800원",신엄리 3123-2,제주 제주시 애월읍 하가로 13-1 오크버거,소고기 패티,제주 돼다 지다 패티 베이컨 치즈 피클 양상추 양파 오크 화이트 소스 고기,33.4660336305163,126.357967672776
2,1591556926,오크버거,0.0,117,118,오크할라피뇨버거,"제주100%흑돼지패티,베이컨,치즈,할리피뇨,양상추,양파,오크화이트소스,오크할라피뇨소스","9,500원",신엄리 3123-2,제주 제주시 애월읍 하가로 13-1 오크버거,소고기 패티,제주 돼다 지다 패티 베이컨 치즈 할리 피뇨 양상추 양파 오크 화이트 소스 라피,33.4660336305163,126.357967672776
3,1591556926,오크버거,0.0,117,118,오크내장폭발버거,"제주100%흑돼지패티2장,베이컨2장,치즈2장,피클,양파,오크화이트소스,오크소스","13,000원",신엄리 3123-2,제주 제주시 애월읍 하가로 13-1 오크버거,소고기 패티,제주 돼다 지다 패티 베이컨 치즈 피클 양파 오크 화이트 소스,33.4660336305163,126.357967672776
6,1591556926,오크버거,0.0,117,118,밀크쉐이크,버거에는 밀크쉐이크^^,"5,500원",신엄리 3123-2,제주 제주시 애월읍 하가로 13-1 오크버거,소고기 패티,에는 밀크쉐이크,33.4660336305163,126.357967672776
11,1135223552,바이아웃,0.0,76,57,햄버거(소고기패티),소고기패티,"7,800원",성읍리 407-1,제주 서귀포시 표선면 서성일로 79 번지,소고기 패티,소고기 패티,33.3984675737008,126.803584186541
33,697109858,버거307 제주함덕점,4.29,"1,521",276,새우버거,톡톡 터지는 통새우살 새우패티에 살짝 매콤한 와사비타르타르소스가 절묘하게 어울리는 최애버거,"9,900원",함덕리 1269-19,제주 제주시 조천읍 조함해안로 504 에벤에셀호텔 1층 103호,새우 패티,톡톡 터지다 새우 패티 살짝 매콤 와사비 타르 타르소스 절묘하다 어울리다,33.5423426080187,126.666874047932
34,697109858,버거307 제주함덕점,4.29,"1,521",276,젠틀맨버거,1등급 호주산소고기패티에 통새우살 새우패티까지 고소쫀득한 콜비잭치즈까지 든든한 메가버거,"12,900원",함덕리 1269-19,제주 제주시 조천읍 조함해안로 504 에벤에셀호텔 1층 103호,소고기 패티,등급 호주 소고기 패티 새우 고소 쫀득 콜비잭 치즈 든든하다,33.5423426080187,126.666874047932
35,697109858,버거307 제주함덕점,4.29,"1,521",276,소고기베이컨버거,"100% 호주산1등급 패티에 베이컨, 야채와 고소하고 쫀득한 콜비잭 치즈의 대표버거","9,900원",함덕리 1269-19,제주 제주시 조천읍 조함해안로 504 에벤에셀호텔 1층 103호,소고기 패티,호주 등급 패티 베이컨 야채 고소하다 쫀득 콜비잭 치즈 대표,33.5423426080187,126.666874047932
36,697109858,버거307 제주함덕점,4.29,"1,521",276,흑돼지불고기버거,100% 제주산 흑돼지 패티에 양파와 어우러진 수제불고가소스가 일품,"9,900원",함덕리 1269-19,제주 제주시 조천읍 조함해안로 504 에벤에셀호텔 1층 103호,소고기 패티,주산 돼지 패티 양파 어우러지다 수제 고가 소스 일품,33.5423426080187,126.666874047932
44,697109858,버거307 제주함덕점,4.29,"1,521",276,소고기에그베이컨버거,"100% 호주산1등급 소고기패티에 베이컨, 든든한 에그에 쫀득한 콜비잭버거까지 든든한 한끼","11,900원",함덕리 1269-19,제주 제주시 조천읍 조함해안로 504 에벤에셀호텔 1층 103호,소고기 패티,호주 등급 소고기 패티 베이컨 든든하다 쫀득 콜비잭,33.5423426080187,126.666874047932
45,697109858,버거307 제주함덕점,4.29,"1,521",276,할라피뇨치킨버거,속은 촉촉 겉은 바삭한 치킨패티와 마성의 매콤.고소한 소스와 할라피뇨까지 절묘한 맛의 버거,"9,900원",함덕리 1269-19,제주 제주시 조천읍 조함해안로 504 에벤에셀호텔 1층 103호,치킨 패티,촉촉 바삭 치킨 패티 성의 매콤 고소하다 소스 피뇨 절묘하다,33.5423426080187,126.666874047932
46,697109858,버거307 제주함덕점,4.29,"1,521",276,흑돼지매콤버거,100% 제주산 흑돼지 패티에 양파를 구워 만든 수제 매콤소스가 일품,"9,900원",함덕리 1269-19,제주 제주시 조천읍 조함해안로 504 에벤에셀호텔 1층 103호,소고기 패티,주산 돼지 패티 양파 굽다 수제 매콤 소스 일품,33.5423426080187,126.666874047932
47,697109858,버거307 제주함덕점,4.29,"1,521",276,흑돼지스윗버거,100% 제주산 흑돼지 패티에 달콤한 마늘레몬베이스 소스에 파인애플까지 알품,"9,900원",함덕리 1269-19,제주 제주시 조천읍 조함해안로 504 에벤에셀호텔 1층 103호,소고기 패티,주산 돼지 패티 달콤하다 마늘 레몬 베이스 소스 파인애플 알품,33.5423426080187,126.666874047932
49,697109858,버거307 제주함덕점,4.29,"1,521",276,303소고기 +체다치즈버거,육즙 가득한 소고기 패티에 고소하고 짭짜름한 체다치즈 버거,"8,900원",함덕리 1269-19,제주 제주시 조천읍 조함해안로 504 에벤에셀호텔 1층 103호,소고기 패티,육즙 가득하다 소고기 패티 고소하다 짭짜름 치즈,33.5423426080187,126.666874047932
50,697109858,버거307 제주함덕점,4.29,"1,521",276,305소고기+파인애플+체다치즈,100% 1등급 호주산 소고기패티에 달달한 파인애플과 체다치즈와 야채가 매력적인 버거,"9,900원",함덕리 1269-19,제주 제주시 조천읍 조함해안로 504 에벤에셀호텔 1층 103호,소고기 패티,등급 호주 소고기 패티 달달 파인애플 치즈 야채 매력,33.5423426080187,126.666874047932
56,1470422298,힘난다버거 신논현역점,0.0,943,180,애니멀버거,패티 두장과 힘난다 만의 시크릿소스로 힘난다에서만 즐길 수 있는 진짜 미국 서부버거,"9,900원",서초동 1303-10,서울 서초구 사평대로56길 7 한일유앤아이 지하1층,소고기 패티,패티 힘나다 만의 크릿 소스 즐기다 진짜 미국 서부,37.5032201552206,127.02356787124
57,1470422298,힘난다버거 신논현역점,0.0,943,180,힘난다치즈버거,"소고기 100% 패티, 고소한 포테이토 번, 아메리칸치즈, 스페셜한 소스로 만든 치즈버거","6,900원",서초동 1303-10,서울 서초구 사평대로56길 7 한일유앤아이 지하1층,소고기 패티,소고기 패티 고소하다 포테이토 아메리칸 치즈 스페셜 소스 치즈버거,37.5032201552206,127.02356787124
58,1470422298,힘난다버거 신논현역점,0.0,943,180,머쉬룸치즈버거,소고기 100% 패티에 양송이와 구운양파가 듬뿍! 스위스 치즈가 어우러진 미국적인 버거,"7,200원",서초동 1303-10,서울 서초구 사평대로56길 7 한일유앤아이 지하1층,소고기 패티,소고기 패티 양송이 양파 듬뿍 스위스 치즈 어우러지다 밉다 국적,37.5032201552206,127.02356787124
59,1470422298,힘난다버거 신논현역점,0.0,943,180,베이컨치즈버거,"소고기 100% 패티와 베이컨, 고소한 아메리칸치즈의 풍미를 한번에 즐길 수 있는 버거","7,900원",서초동 1303-10,서울 서초구 사평대로56길 7 한일유앤아이 지하1층,소고기 패티,소고기 패티 베이컨 고소하다 아메리칸 치즈 밉다 즐기다,37.5032201552206,127.02356787124
60,1470422298,힘난다버거 신논현역점,0.0,943,180,힘난다불스버거,소고기 100% 패티에 스모키한 바베큐 불스소스 어니언링을 넣어 바삭한 식감의 버거,"8,400원",서초동 1303-10,서울 서초구 사평대로56길 7 한일유앤아이 지하1층,소고기 패티,소고기 패티 스모키 바베큐 불스 소스 어니언 넣다 바삭 식감,37.5032201552206,127.02356787124
61,1470422298,힘난다버거 신논현역점,0.0,943,180,구운양파치즈버거,소고기 100% 패티와 아메리칸치즈 그리고 구운양파의 환상적인 조합의 버거!,"6,900원",서초동 1303-10,서울 서초구 사평대로56길 7 한일유앤아이 지하1층,소고기 패티,소고기 패티 아메리칸 치즈 양파 환상 조합,37.5032201552206,127.02356787124
62,1470422298,힘난다버거 신논현역점,0.0,943,180,시금치뽀빠이버거,소고기 100% 패티에 진한 시금치 페스토가 어우러진 스페셜 버거,"8,600원",서초동 1303-10,서울 서초구 사평대로56길 7 한일유앤아이 지하1층,소고기 패티,소고기 패티 진하다 시금치 페스 어우러지다 스페셜,37.5032201552206,127.02356787124
63,1470422298,힘난다버거 신논현역점,0.0,943,180,쉬림프버거,싱싱함한 새우가 가득! 새우 패티의 탱글탱글한 식감이 특징인 힘난다 쉬림프 버거,"6,200원",서초동 1303-10,서울 서초구 사평대로56길 7 한일유앤아이 지하1층,새우 패티,싱싱하다 새우 가득 패티 탱글탱글하다 식감 특징 힘나다 림프,37.5032201552206,127.02356787124
64,1470422298,힘난다버거 신논현역점,0.0,943,180,불고기버거,소고기 100% 패티와 진한 스모크 향의 불고기 소스로 한국인 입맛을 사로잡은 버거,"6,600원",서초동 1303-10,서울 서초구 사평대로56길 7 한일유앤아이 지하1층,소고기 패티,소고기 패티 진하다 스모크 불고기 소스 한국인 입맛 사로자다,37.5032201552206,127.02356787124
65,1470422298,힘난다버거 신논현역점,0.0,943,180,힘난다닭가슴살버거,수비드방식으로 구워낸 촉촉하고 담백한 닭가슴살이 통째로! 다이어트 건강식 버거,"7,200원",서초동 1303-10,서울 서초구 사평대로56길 7 한일유앤아이 지하1층,소고기 패티,수비드 방식 굽다 내다 촉촉하다 담백하다 가슴 살이 통째 다이어트 건강,37.5032201552206,127.02356787124
66,1470422298,힘난다버거 신논현역점,0.0,943,180,맥앤치즈버거,소고기 100% 패티 미국 대표 음식 맥앤치즈 매콤한 할라피뇨 조화! 미국적인 맛의 버거,"7,900원",서초동 1303-10,서울 서초구 사평대로56길 7 한일유앤아이 지하1층,소고기 패티,소고기 패티 미국 대표 음식 맥앤치즈 매콤 피뇨 조화,37.5032201552206,127.02356787124
67,1470422298,힘난다버거 신논현역점,0.0,943,180,비프칠리치즈버거,소고기 100% 패티와 매콤한 수제칠리소스 아메리칸치즈 풍부한 맛을 느낄 수 있는 버거,"7,900원",서초동 1303-10,서울 서초구 사평대로56길 7 한일유앤아이 지하1층,소고기 패티,소고기 패티 매콤 수제 칠리소스 아메리칸 치즈 풍부하다 느끼다,37.5032201552206,127.02356787124
68,1470422298,힘난다버거 신논현역점,0.0,943,180,더블힘난다치즈버거,소고기 100% 패티가 2장! 치즈도 2장! 그리고 힘난다의 스폐~셜한 소스의 클래식 버거,"11,400원",서초동 1303-10,서울 서초구 사평대로56길 7 한일유앤아이 지하1층,소고기 패티,소고기 패티 치즈 힘나다 소스 클래식,37.5032201552206,127.02356787124
69,1470422298,힘난다버거 신논현역점,0.0,943,180,더블머쉬룸치즈버거,소고기 100% 패티가 2장! 치즈도 2장! 양송이와 구운양파가 듬뿍~ 미국적인 맛의 버거,"11,400원",서초동 1303-10,서울 서초구 사평대로56길 7 한일유앤아이 지하1층,소고기 패티,소고기 패티 치즈 양송이 양파 듬뿍 미국,37.5032201552206,127.02356787124
70,1470422298,힘난다버거 신논현역점,0.0,943,180,더블베이컨치즈버거,소고기 100% 패티가 2장! 치즈도 2장! 베이컨까지 2장! 고기 러버를 위한 버거,"13,400원",서초동 1303-10,서울 서초구 사평대로56길 7 한일유앤아이 지하1층,소고기 패티,소고기 패티 치즈 베이컨 고기 러버,37.5032201552206,127.02356787124
71,1470422298,힘난다버거 신논현역점,0.0,943,180,더블힘난다불스버거,소고기 100% 패티가 2장! 치즈 2장! 베이컨 2장! 불스소스와 어니언링을 넣은 버거,"13,800원",서초동 1303-10,서울 서초구 사평대로56길 7 한일유앤아이 지하1층,소고기 패티,소고기 패티 치즈 베이컨 불스소스 어니언 넣다,37.5032201552206,127.02356787124
72,1470422298,힘난다버거 신논현역점,0.0,943,180,더블구운양파치즈버거,소고기 100% 패티가 2장! 치즈도 2장! 그리고 구운양파를 넣은 조화로운 맛의 버거,"11,400원",서초동 1303-10,서울 서초구 사평대로56길 7 한일유앤아이 지하1층,소고기 패티,소고기 패티 치즈 양파 넣다 조화롭다,37.5032201552206,127.02356787124
73,1470422298,힘난다버거 신논현역점,0.0,943,180,더블불고기버거,소고기 100% 패티가 2장! 치즈도 2장! 특제 불고기 소스로 한국인의 입맛을 잡은 버거,"10,900원",서초동 1303-10,서울 서초구 사평대로56길 7 한일유앤아이 지하1층,소고기 패티,소고기 패티 치즈 특제 불고기 소스 한국인 입맛 잡다,37.5032201552206,127.02356787124
132,1470422298,힘난다버거 신논현역점,0.0,943,180,고구마프라이즈,바삭하면서 고구마 맛이 나는 힘난다버거의 고구마 프라이즈,"5,500원",서초동 1303-10,서울 서초구 사평대로56길 7 한일유앤아이 지하1층,소고기 패티,바삭 고구마 힘나다 프라 이즈,37.5032201552206,127.02356787124
136,1574333796,행벅수제버거,0.0,164,27,행벅버거(단품),풍미 좋은 자연치즈 파도에 감싸진 버거,"12,000원",교항리 81-22,강원 강릉시 주문진읍 해안로 1627 1층,소고기 패티,밉다 자연 치즈 파도 감싸다,37.8807787469623,128.832369353479
137,1574333796,행벅수제버거,0.0,164,27,하와이안 버거(단품),그릴에 구운 베이컨과 파인애플의 단짠조합에 행벅 특제소스로 마무리,"12,000원",교항리 81-22,강원 강릉시 주문진읍 해안로 1627 1층,소고기 패티,그릴 베이컨 파인애플 짜다 조합 행벅 소스 마무리,37.8807787469623,128.832369353479
138,1574333796,행벅수제버거,0.0,164,27,칠리치즈 버거(단품),토마토 베이스의 감칠맛 폭발 + 매콤 수제소스를 듬뿍,"12,000원",교항리 81-22,강원 강릉시 주문진읍 해안로 1627 1층,소고기 패티,토마토 베이스 감칠맛 폭발 매콤 소스 듬뿍,37.8807787469623,128.832369353479
139,1574333796,행벅수제버거,0.0,164,27,에그라차 버거(단품),몽실몽실 고소한 계란 패티와 더욱 맛있어진 매콤 특제 스리라차 소스,"13,000원",교항리 81-22,강원 강릉시 주문진읍 해안로 1627 1층,소고기 패티,몽실몽실 고소하다 계란 패티 더욱 맛있다 매콤 특제 스리 라차 소스,37.8807787469623,128.832369353479
140,1574333796,행벅수제버거,0.0,164,27,클래식 버거(단품),"행벅의 기본기, 여전한 크기의 가성비 메뉴","9,000원",교항리 81-22,강원 강릉시 주문진읍 해안로 1627 1층,소고기 패티,행벅 보다 여전하다 크기 가성 메뉴,37.8807787469623,128.832369353479
141,1574333796,행벅수제버거,0.0,164,27,정성새우 버거(단품),"새우의 맛과 향, 식감까지도 살아있는 수제 새우패티와 매콤상콤 특제소스","13,000원",교항리 81-22,강원 강릉시 주문진읍 해안로 1627 1층,새우 패티,새우 식감 살다 수제 패티 매콤 특제 소스,37.8807787469623,128.832369353479
241,1382967732,플레이벅,0.0,139,100,스매쉬버거,"패티, 치즈, 어니언","5,900원",대조동 89-158,서울 은평구 역말로 139 1층,소고기 패티,패티 치즈 어니언,37.6115732205337,126.922175546131
242,1382967732,플레이벅,0.0,139,100,치즈버거,"패티, 치즈, 어니언, 로메인, 토마토","6,800원",대조동 89-158,서울 은평구 역말로 139 1층,소고기 패티,패티 치즈 어니언 로메 토마토,37.6115732205337,126.922175546131
243,1382967732,플레이벅,0.0,139,100,크럼블 베이컨 & 피넛버거,"패티, 치즈, 어니언, 베이컨, 피넛버터, 피클","7,700원",대조동 89-158,서울 은평구 역말로 139 1층,소고기 패티,패티 치즈 어니언 베이컨 피넛 버터 피클,37.6115732205337,126.922175546131
244,1382967732,플레이벅,0.0,139,100,아메리칸텐더버거,"아메리칸텐더, 토마토, 어니언","7,400원",대조동 89-158,서울 은평구 역말로 139 1층,소고기 패티,아메리칸 텐더 토마토 어니언,37.6115732205337,126.922175546131
264,1700309398,프릭스버거 대전둔산점,0.0,15,5,쉬림프버거 SET,쉬림프버거+프라이즈 택1+음료 택1,"8,900원",갈마동 725,대전 서구 월평동로26번길 5 1층,소고기 패티,림프 프라 이즈 음료,36.357426623571,127.368758679202
265,1700309398,프릭스버거 대전둔산점,0.0,15,5,불고기버거 SET,불고기버거+프라이즈 택1+음료 택1,"9,900원",갈마동 725,대전 서구 월평동로26번길 5 1층,소고기 패티,불고기 프라 이즈 음료,36.357426623571,127.368758679202
266,1700309398,프릭스버거 대전둔산점,0.0,15,5,치킨버거 SET,치킨버거+프라이즈 택1+음료 택1,"9,900원",갈마동 725,대전 서구 월평동로26번길 5 1층,치킨 패티,치킨 프라 이즈 음료,36.357426623571,127.368758679202
267,1700309398,프릭스버거 대전둔산점,0.0,15,5,[NEW] 클래식버거 SET,클래식버거+프라이즈 택1+음료 택1,"10,900원",갈마동 725,대전 서구 월평동로26번길 5 1층,소고기 패티,클래식 프라 이즈 음료,36.357426623571,127.368758679202
268,1700309398,프릭스버거 대전둔산점,0.0,15,5,치즈 버거 SET,치즈 버거+프라이즈 택1+탄산음료 택1,"11,900원",갈마동 725,대전 서구 월평동로26번길 5 1층,소고기 패티,치즈 프라 이즈 탄산음료,36.357426623571,127.368758679202
269,1700309398,프릭스버거 대전둔산점,0.0,15,5,피넛 버거 SET,피넛 버거+프라이즈 택1+탄산음료 택1,"11,900원",갈마동 725,대전 서구 월평동로26번길 5 1층,소고기 패티,피넛 프라 이즈 탄산음료,36.357426623571,127.368758679202
270,1700309398,프릭스버거 대전둔산점,0.0,15,5,베이컨 치즈 버거 SET,베이컨 치즈 버거+프라이즈 택1+탄산음료 택1,"12,900원",갈마동 725,대전 서구 월평동로26번길 5 1층,소고기 패티,베이컨 치즈 프라 이즈 탄산음료,36.357426623571,127.368758679202
271,1700309398,프릭스버거 대전둔산점,0.0,15,5,괴짜 버거 SET,괴짜 버거 + 프라이즈 택1 + 탄산음료 택1,"12,900원",갈마동 725,대전 서구 월평동로26번길 5 1층,소고기 패티,괴짜 프라 이즈 탄산음료,36.357426623571,127.368758679202
272,1700309398,프릭스버거 대전둔산점,0.0,15,5,베이컨 하와이안 버거 SET,하와이안 버거+프라이즈 택1+탄산음료 택1,"13,900원",갈마동 725,대전 서구 월평동로26번길 5 1층,소고기 패티,하와 이안 프라 이즈 탄산음료,36.357426623571,127.368758679202
273,1700309398,프릭스버거 대전둔산점,0.0,15,5,볼케이노 버거 SET,볼케이노 버거 + 프라이즈 택1 + 탄산음료 택1,"13,900원",갈마동 725,대전 서구 월평동로26번길 5 1층,소고기 패티,볼케이노 프라 이즈 탄산음료,36.357426623571,127.368758679202
274,1700309398,프릭스버거 대전둔산점,0.0,15,5,쉬림프버거,새우패티+브리오슈번+로메인+토마토+빅맥소스,"3,900원",갈마동 725,대전 서구 월평동로26번길 5 1층,새우 패티,새우 패티 브리 오슈 로메 토마토 빅맥 소스,36.357426623571,127.368758679202
275,1700309398,프릭스버거 대전둔산점,0.0,15,5,불고기버거,100%비프패티+브리오슈번+체다치즈+바베큐소스,"4,900원",갈마동 725,대전 서구 월평동로26번길 5 1층,소고기 패티,비프 패티 브리 오슈 치즈 바베큐 소스,36.357426623571,127.368758679202
276,1700309398,프릭스버거 대전둔산점,0.0,15,5,치킨버거,치킨패티+브리오슈번+체다치즈+로메인+토마토+렌치소스,"4,900원",갈마동 725,대전 서구 월평동로26번길 5 1층,치킨 패티,치킨 패티 브리 오슈 치즈 로메 토마토 렌치 소스,36.357426623571,127.368758679202
277,1700309398,프릭스버거 대전둔산점,0.0,15,5,클래식 버거,100%비프패티+브리오슈번+로메인+토마토+빅맥소스,"5,900원",갈마동 725,대전 서구 월평동로26번길 5 1층,소고기 패티,비프 패티 브리 오슈 로메 토마토 빅맥 소스,36.357426623571,127.368758679202
278,1700309398,프릭스버거 대전둔산점,0.0,15,5,치즈버거,100%비프패티+브리오슈번+체다치즈+로메인+토마토+치즈소스,"6,900원",갈마동 725,대전 서구 월평동로26번길 5 1층,소고기 패티,비프 패티 브리 오슈 치즈 로메 토마토 소스,36.357426623571,127.368758679202
279,1700309398,프릭스버거 대전둔산점,0.0,15,5,"(신규, 모든 고객 큐,폰,할,인) 괴짜버거",100%비프패티+브리오슈번+체다치즈+로메인+토마토+피클+카라멜어니언+치폴레소스,"7,900원",갈마동 725,대전 서구 월평동로26번길 5 1층,소고기 패티,비프 패티 브리 오슈 치즈 로메 토마토 피클 카라멜 어니언 치폴 레소스,36.357426623571,127.368758679202
280,1700309398,프릭스버거 대전둔산점,0.0,15,5,피넛 버거,100%비프패티+브리오슈번+체다치즈+어니언+로메인+토마토+피클+피넛소스+랜치소스,"6,900원",갈마동 725,대전 서구 월평동로26번길 5 1층,소고기 패티,비프 패티 브리 오슈 치즈 어니언 로메 토마토 피클 피넛 소스 랜치,36.357426623571,127.368758679202
281,1700309398,프릭스버거 대전둔산점,0.0,15,5,베이컨 치즈 버거,100%비프패티+브리오슈번+베이컨+체다치즈+로메인+토마토+피클+나쵸치즈소스,"7,900원",갈마동 725,대전 서구 월평동로26번길 5 1층,소고기 패티,비프 패티 브리 오슈 베이컨 치즈 로메 토마토 피클 소스,36.357426623571,127.368758679202
282,1700309398,프릭스버거 대전둔산점,0.0,15,5,볼케이노 버거,100%비프패티+브리오슈번+베이컨+모짜렐라 치즈+로메인+토마토+피클+치폴레소스,"8,900원",갈마동 725,대전 서구 월평동로26번길 5 1층,소고기 패티,비프 패티 브리 오슈 베이컨 모짜렐라 치즈 로메 토마토 피클 레소스,36.357426623571,127.368758679202
283,1700309398,프릭스버거 대전둔산점,0.0,15,5,베이컨 하와이안 버거,100%비프패티+브리오슈번+베이컨+체다치즈+로메인+토마토+파인애플+어니언+피클+빅맥소스+랜치소스,"8,900원",갈마동 725,대전 서구 월평동로26번길 5 1층,소고기 패티,비프 패티 브리 오슈 베이컨 치즈 로메 토마토 파인애플 어니언 피클 빅맥 소스 랜치,36.357426623571,127.368758679202
284,1700309398,프릭스버거 대전둔산점,0.0,15,5,괴짜 몬스터 X3 버거,100%비프패티3장+브리오슈번+체다치즈2장+로메인+토마토+피클+치즈소스+치폴레소스,"13,500원",갈마동 725,대전 서구 월평동로26번길 5 1층,소고기 패티,비프 패티 브리 오슈 치즈 로메 토마토 피클 소스 치폴 레소스,36.357426623571,127.368758679202
323,31139649,프로스트,4.35,532,935,프로스트 버거,"수제 소고기 패티, 양파, 베이컨, 아메리칸 치즈가 들어간 수제 버거와 바삭한 감자 튀김","16,000원",이태원동 116-1,서울 용산구 이태원로27가길 26 해밀톤관광호텔 별관 1층,소고기 패티,수제 고기 패티 양파 베이컨 아메리칸 치즈 바삭 감자 튀김,37.5351569446815,126.993515113623
331,1441022454,프랭클린스델리,0.0,197,199,포르게타 버거(오겹살200g),베트남 반미를 모티브로 만든 포르게타 버거,"16,800원",연남동 387-39,서울 마포구 동교로46길 13 1층,소고기 패티,베트남 반미 모티브 포르,37.5623900851258,126.925637303783
332,1441022454,프랭클린스델리,0.0,197,199,고르곤졸라 햄버거 ver.II,"진한 고르곤졸라 치즈와 스위스 치즈, 어니언잼이 들어간 진한 치즈향의 버거","15,800원",연남동 387-39,서울 마포구 동교로46길 13 1층,소고기 패티,진하다 고르곤졸라 치즈 스위스 어니언,37.5623900851258,126.925637303783
338,1441022454,프랭클린스델리,0.0,197,199,프랭클린스 클래식 버거,맥 소스가 들어간 프랭클린 클래식 버거,"12,800원",연남동 387-39,서울 마포구 동교로46길 13 1층,소고기 패티,소스 프랭클린 클래식,37.5623900851258,126.925637303783
339,1441022454,프랭클린스델리,0.0,197,199,스모키 어니언 버거,스모키한 어니언이 들어간바베큐 소스 버거,"13,800원",연남동 387-39,서울 마포구 동교로46길 13 1층,소고기 패티,스모키 어니언 바베큐 소스,37.5623900851258,126.925637303783
369,1266904820,프랭크버거 강릉주문진점,0.0,71,3,[NEW]K불고기버거(Regular),전통 궁중식 너비아니 스타일의 패티에 불고기양념을 가미한 한국의 대표 불고기버거,"4,200원",교항리 116-7,강원 강릉시 주문진읍 주문로 7,소고기 패티,전통 중식 너비아니 스타일 패티 불고기 양념 가미 한국 대표,37.8844978054487,128.824962315269
370,1266904820,프랭크버거 강릉주문진점,0.0,71,3,[NEW]K핫불고기버거(Regular),매콤한 특제소스로 한국 특유의 매운맛을 살린 화끈한 불고기버거,"4,200원",교항리 116-7,강원 강릉시 주문진읍 주문로 7,소고기 패티,매콤 특제 소스 한국 특유 맵다 살리다 화끈하다 불고기,37.8844978054487,128.824962315269
371,1266904820,프랭크버거 강릉주문진점,0.0,71,3,[NEW]K불고기치즈버거(Regular),불고기의 깊은 풍미에 체다치즈를 더한 퓨전 불고기버거,"5,200원",교항리 116-7,강원 강릉시 주문진읍 주문로 7,소고기 패티,불고기 깊다 밉다 치즈 더하다 퓨전,37.8844978054487,128.824962315269
372,1266904820,프랭크버거 강릉주문진점,0.0,71,3,"[4,600원 수제버거]프랭크버거",육즙 가득한 수제패티와 신선한 야채가 잘 어우러져 기본에 충실한 미국 동부식 오리지날버거,"4,600원",교항리 116-7,강원 강릉시 주문진읍 주문로 7,소고기 패티,육즙 가득하다 수제 패티 신선하다 야채 자다 어우러지다 기본 충실하다 미국 동부 오리 지나다,37.8844978054487,128.824962315269
373,1266904820,프랭크버거 강릉주문진점,0.0,71,3,쉬림프버거(Regular),탱탱한 새우가 들어간 새우패티를 바삭하게 튀겨 새콤달콤한 특제소스와 조화를 이룬 프리미엄 새우 버거,"5,000원",교항리 116-7,강원 강릉시 주문진읍 주문로 7,새우 패티,탱탱하다 새우 패티 바삭 튀기다 달콤하다 특제 소스 조화 프리미엄,37.8844978054487,128.824962315269
374,1266904820,프랭크버거 강릉주문진점,0.0,71,3,치즈버거,대표메뉴로서 100% 수제패티와 체다 치즈의 깊은 풍미를 이룬 시그니처 버거,"5,500원",교항리 116-7,강원 강릉시 주문진읍 주문로 7,소고기 패티,대표 메뉴 로서 수제 패티 치즈 깊다 밉다 이루다,37.8844978054487,128.824962315269
375,1266904820,프랭크버거 강릉주문진점,0.0,71,3,크리스피치킨버거(Regular),겉은 바삭하고 속은 육즙가득한 닭다리살 치킨패티에 신선한 야채를 더한 오리지널 치킨 버거,"5,900원",교항리 116-7,강원 강릉시 주문진읍 주문로 7,치킨 패티,바삭 하고 육즙 가득하다 닭다리 치킨 패티 신선하다 야채 더하다 리지,37.8844978054487,128.824962315269
376,1266904820,프랭크버거 강릉주문진점,0.0,71,3,베이컨치킨버거(Regular),베이컨과 바삭한 닭다리살 치킨패티에 바베큐 특제소스로 깊은 풍미와 식감을 최상으로 느낄 수 있는 치킨 버거,"6,500원",교항리 116-7,강원 강릉시 주문진읍 주문로 7,치킨 패티,베이컨 바삭 닭다리 치킨 패티 바베큐 특제 소스 깊다 밉다 식감 최상 느끼다,37.8844978054487,128.824962315269
377,1266904820,프랭크버거 강릉주문진점,0.0,71,3,베이컨치즈버거,수제패티에 하와이안 스타일의 구운 파인애플과 베이컨의 조화를 이룬 스페셜 버거,"6,900원",교항리 116-7,강원 강릉시 주문진읍 주문로 7,소고기 패티,수제 패티 하와 이안 스타일 파인애플 베이컨 조화 스페셜,37.8844978054487,128.824962315269
378,1266904820,프랭크버거 강릉주문진점,0.0,71,3,더블비프치즈버거,더블패티에 생양파와 피클을 더해 미국식 수제버거의 풍미를 최상으로 느낄 수 있는 버거,"7,900원",교항리 116-7,강원 강릉시 주문진읍 주문로 7,소고기 패티,더블 패티 양파 피클 더하다 미국 밉다 최상 느끼다,37.8844978054487,128.824962315269
379,1266904820,프랭크버거 강릉주문진점,0.0,71,3,비프앤쉬림프버거(Regular),탱탱한 새우가 들어간 새우 패티와 소고기패티의 육향이 절묘하게 조화를 이룬 프리미엄 버거,"7,900원",교항리 116-7,강원 강릉시 주문진읍 주문로 7,소고기 패티,탱탱하다 새우 패티 소고기 절묘하다 조화 프리미엄,37.8844978054487,128.824962315269
